moh_area,avg_temperature_2m_mean,avg_temperature_2m_max,avg_precipitation_sum,avg_relative_humidity_2m_mean,temp_range,heat_humidity_index
MOH-Mullaitivu,27.790668080688576,32.70746491606109,0.05180166841222127,77.33408232782064,9.770953077559161,20.335571008417165
MOH-Mundel,28.29338306934472,29.996135206879536,1.192034166169123,79.80913437331978,3.581681525287174,21.367773031258178
MOH-Musali,28.013270277665516,31.48020938767423,0.05180166841222127,78.64447593734991,6.9789163196976105,20.846678275903777
MOH-Muthur,28.602150615377322,33.549342629982995,0.05180166841222127,76.31495523999263,9.839694948080306,20.65264950674409
MOH-Nachchaduwa,29.119243252709033,35.53296954539128,0.05180166841222127,72.09291554053868,12.67303459453229,19.859565397320264
MOH-Nallur,28.113813275396744,28.840301435191083,0.05180166841222127,78.06204480665619,1.697441822248953,20.766099611650056
MOH-Nanattan,28.06354177653113,29.910528989410256,0.05180166841222127,79.66360302517792,3.856745284501327,21.155417706690606
MOH-Narammala,30.36165307567383,36.81726258856806,9.277319150263516,73.84000510720227,12.769311724113724,21.21010647520938
MOH-Nattandiya,28.135329476911227,29.4538293088157,9.380976650059598,80.82826146114779,2.8389997476960014,21.5204943263239
MOH-Naula,28.39392606707595,35.4472634373532,0.984719166576959,70.49145923472574,13.897102020030626,18.933444070861412
MOH-Navithanveli,28.52322436215831,33.63504873802108,1.5030066655573686,78.06204480665619,10.156061595884893,21.068439292929366
MOH-Nawathispane,24.343450860475663,30.68108483720256,8.655374151487024,72.67524475852363,12.46671270583928,16.737069433062285
MOH-Negombo,28.221595368964625,28.840301435191083,6.8931966549536305,80.82826146114779,1.4911199335559424,21.58643113943164
MOH-Neluwa,30.36165307567383,35.93253182062712,16.015056637008843,80.24593224316286,11.063858650708223,23.055076685504904
MOH-Nikaweratiya,29.59320294401405,35.7327506830092,3.057869162498598,74.42233432518721,12.150346058034692,20.836787753937614
MOH-Ninthavur,29.047455552328938,31.765596742761424,0.2591166680043852,74.8591321950303,5.548527005506264,20.57294353560503
MOH-Nivithigala,29.06897175384342,34.762313807030175,15.185796638640188,77.91651345851436,11.283851891801797,21.431382662726822
MOH-Niyagama,29.84456043834212,34.5340638573017,9.277319150263516,80.3914635913047,9.358309300173142,22.703769223902935
MOH-Nochchiyagama,29.05459410516785,35.60429141152088,0.05180166841222127,72.23844688868054,12.934330724216299,19.855589795353477
MOH-Nugegoda,28.458575214617127,29.025798221469316,6.063936656584975,80.10029898231224,1.3948428039745095,21.571013561072622
MOH-Nuwara Eliya,21.118936380237425,27.812827044422136,4.405416659847663,65.54135514372749,13.11311735384902,13.089503111483115
MOH-Nuwaragam-Palatha-Central,28.961290203273272,35.504400842711924,0.05180166841222127,72.38408014953116,12.920563094686154,19.83183314945436
MOH-Nuwaragam-Palatha-East,29.04021645649229,35.5900070601812,0.05180166841222127,72.38408014953116,12.934330724216299,19.885940122563362
MOH-Nuwara Eliya MC,21.21947937796865,27.91271761323109,4.405416659847663,65.54135514372749,13.11311735384902,13.151852186230581
MOH-Oddamavady,28.99718405346332,34.51977950596202,0.05180166841222127,75.87825928285831,10.953813891596646,20.817685471316697
MOH-Oddusudan,28.178462422937926,34.148686042836744,0.05180166841222127,78.64447593734991,11.806540428299394,20.969534073267756
MOH-Okewela,29.09772705119455,34.61967007477098,17.258946634561827,77.77088019766373,10.953813891596646,21.41237734600753
MOH-Openayaka,29.78001183379867,35.718466331669525,22.13084912497768,76.02379063100015,11.765237539708961,21.420716413547627
MOH-Padavisripura,28.185600975776843,33.4780207638534,0.05180166841222127,77.04291771882816,10.499867225620191,20.546665776263563
MOH-Padaviya,27.891211078419804,33.592195684002036,0.05180166841222127,78.35320941564866,11.283851891801797,20.678830300183932
MOH-Padiyatalawa,29.84456043834212,35.7327506830092,0.2591166680043852,72.38408014953116,11.668960410127529,20.436706443816245
MOH-Padukka,30.577116719811855,34.67670758956089,6.271251656177139,72.38408014953116,8.230519004256237,20.93831105294321
MOH-Palindanuwara,29.988236382100045,35.23329783896441,4.820046659031991,79.22680515533483,10.431125355099047,22.48171730917246
MOH-Pallai,28.085057978045615,29.725032203132024,0.05180166841222127,77.77088019766373,3.4579654137750326,20.667291357890075
MOH-Pallama,28.156946221423443,29.867675935391215,1.192034166169123,79.80913437331978,3.5954491548173184,21.264698277826522
MOH-Palugaswewa,28.307760718020287,34.61967007477098,0.3627741678004672,73.40320723735918,12.46671270583928,19.658070253735143
MOH-Panadura,28.58777296670176,29.525251065514105,3.9907866606633355,79.5179697643273,2.110085599634974,21.511088633865885
MOH-Pallepola,28.243111570479105,35.29033535375432,0.984719166576959,70.49145923472574,13.883334390500481,18.832890430872112
MOH-Panduwasnuwara West,30.519706668107318,37.017043726185975,2.12495166433386,70.78262384371821,12.851821224165011,20.43525195529181
MOH-Pannala,29.162376198735732,32.66461186204205,4.716389159235909,77.47971558867127,7.061425819748899,21.37931197355203
MOH-Panvila,25.794185774739564,32.59328999591246,1.088376666373041,71.51058632255376,13.37450976066261,17.44938094642913
MOH-Pasbage (Nawalapitiya),27.912727279934288,34.03461101325691,6.582224155565385,71.80175093154624,12.095371817043693,18.95962486430125
MOH-Pasgoda/Urubokka,28.235872474642456,34.27714531432506,33.94780410173103,78.93564054634237,11.944024169341683,21.09035358669753
MOH-Passara,20.91061128893832,27.29908984903766,0.15545916820830322,72.82087801937425,12.521686946830279,14.406009157900439
MOH-Payagala,28.508846713482743,29.168441953728507,3.9907866606633355,80.3914635913047,1.5736294336072303,21.68795443843723
MOH-Pelmadulla,29.629197337201827,35.74693514378008,18.813809131503056,76.89738637068633,12.10913944657384,21.557826198451075
MOH-Piliyandala,28.52322436215831,29.09712008759891,6.063936656584975,80.10029898231224,1.4086104335046543,21.62007830729691
MOH-Pitakotte (Kotte),28.42268136442708,28.997229518789954,6.063936656584975,80.10029898231224,1.4086104335046543,21.543863108616495
MOH-Point Pedro,28.760204207810816,32.57900564457277,0.05180166841222127,75.7326260220077,7.666623856297785,20.607851260191477
MOH-Polgahawela,30.261110077942597,36.717372019759104,9.277319150263516,73.84000510720227,12.769311724113724,21.13980619652833
MOH-Poojapitiya,29.334706896847056,36.26067233916455,10.106579148632171,69.47233214689773,13.663341149406909,19.277188192136318
MOH-Polpithigama,29.621958241365178,36.53187523348087,1.088376666373041,68.01640718922661,13.635805890346619,19.056784697733537
MOH-Poonakery,28.472952863292697,32.46483072442413,0.05180166841222127,77.1885509796788,7.996661856502938,20.795286348040392
MOH-Pottuvil,29.1336209013846,34.22010779953515,1.295691665965205,77.04291771882816,10.11475870729446,21.23754782537039
MOH-Port City,28.52322436215831,29.09712008759891,6.063936656584975,80.10029898231224,1.4086104335046543,21.62007830729691
MOH-Pugoda (Dompe),30.498089923595106,35.96100063273767,14.460194140067614,75.15029680402274,10.857536762015213,21.684463665978587
MOH-Puthukkudiyituppu,28.207217720289055,32.99285227114829,0.05180166841222127,76.31495523999263,9.523424577405299,20.367472790053117
MOH-Puttalam,28.60938971121397,31.2233907352664,0.881061666780877,78.20767806750682,5.342205116813253,21.17161101226265
MOH-Ragala,17.11873267250275,21.576758724247675,5.234676658216319,66.99728010139859,8.753207540753836,10.846293943197166
MOH-Ragama,29.090487955357904,31.02360959764848,6.582224155565385,77.77088019766373,4.035628191263629,21.407044221417934
MOH-Rajanganaya,29.370600747037106,35.94671628139799,0.777404166984795,71.36495306170315,12.989401242336879,19.82814844519246
MOH-Rambewa,28.918157257246577,35.60429141152088,0.3627741678004672,73.40320723735918,13.195626853900308,20.08190820975563
MOH-Rambukkana,30.648904420191947,37.28814672993349,9.899264149040008,72.38408014953116,13.126884983379165,20.987472765069125
MOH-Rasnayakapura,29.44962754325385,35.60429141152088,3.057869162498598,74.42233432518721,12.17788131709498,20.73565231853854
MOH-Rathgama,28.250250123318022,28.925907652660356,5.234676658216319,82.72098428866198,1.60116469266752,22.115671030522876
MOH-Rathmalana,28.52322436215831,29.09712008759891,6.063936656584975,80.10029898231224,1.4086104335046543,21.62007830729691
MOH-Rathnapura MC,30.024130232290094,35.68989762899016,15.185796638640188,77.91651345851436,11.242645280340945,22.13535510855357
MOH-Ratnapura PS,30.261110077942597,36.36056290797351,8.44805915189486,77.04291771882816,12.081604187513548,22.05933384167641
MOH-Rattota,31.087070804304645,38.258483715343715,0.673746667188713,67.87077392837598,14.158398149714635,19.956531298949294
MOH-Rideegama,30.218077674913634,37.445074813532365,1.5030066655573686,68.30757179821907,14.25467527929607,19.52377247997894
MOH-Rideemaliyadda,27.769151879174093,34.27714531432506,1.6066641653534508,73.5488404982098,12.838053594634866,19.322374302295447
MOH-Rikillagaskada (Hanguranketha),22.986120391104073,28.94019200400004,2.954211662702516,72.09291554053868,11.710263298717962,15.676844264650487
MOH-Ruwanwella,30.68489881337973,36.931437508716705,16.222371636601007,75.44146141301522,12.370435576257847,21.901958183332496
MOH-Sainthamaruthu,29.047455552328938,31.765596742761424,0.2591166680043852,74.8591321950303,5.548527005506264,20.57294353560503
MOH-Sammanthurai,28.501607617646094,33.60648003534172,1.5030066655573686,78.06204480665619,10.142293966354748,21.052536885062203
MOH-Sandilipay,28.113813275396744,28.840301435191083,0.05180166841222127,78.06204480665619,1.697441822248953,20.766099611650056
MOH-Seeduwa,28.221595368964625,28.840301435191083,6.8931966549536305,80.82826146114779,1.4911199335559424,21.58643113943164
MOH-Seruwila,28.544740563672793,33.492305115193076,0.05180166841222127,76.31495523999263,9.839694948080306,20.6112450667485
MOH-Sevanagala,28.975667851948838,34.93362613253754,29.59418911029558,75.00466354317213,11.792772798769251,20.56208335462258
MOH-Siripura,28.932534905922143,35.29033535375432,0.673746667188713,72.67524475852363,12.562989835420712,19.89204897436599
MOH-Siyambalanduwa,27.833700483717543,33.449452061174036,2.0212941645377787,74.42233432518721,11.11883289169922,19.598048360626773
MOH-Sooriyawewa,29.183892400250215,34.83373556372858,26.277149116820958,76.02379063100015,11.20134239175051,20.99203016244569
MOH-Soranathota,23.266233182783278,27.655799070254453,2.435924163722106,70.92815519186004,8.698137022633256,15.61061655383786
MOH-Tangalle,29.198270048925778,34.71956064357994,17.258946634561827,77.77088019766373,10.953813891596646,21.48626536304885
MOH-Telippalai,28.027647926341082,28.754595327152995,0.05180166841222127,78.06204480665619,1.697441822248953,20.702489980181415
MOH-Thalathuoya - Pathahewaheta,27.208926295815687,33.99175795923787,1.295691665965205,69.61786349503957,13.360742131132465,17.91772625129734
MOH-Thalawa,29.05459410516785,35.60429141152088,0.05180166841222127,72.23844688868054,12.934330724216299,19.855589795353477
MOH-Thamankaduwa,29.090487955357904,34.8194512123889,0.3627741678004672,73.11204262836671,11.352690039452522,20.121276365817014
MOH-Thambuttegama,29.270057749305877,35.84682571258903,0.777404166984795,71.36495306170315,12.989401242336879,19.76027231405214
MOH-Thanamalwila,29.399356044388238,35.54715400616216,15.185796638640188,73.40320723735918,12.164113687564837,20.416052706769264
MOH-Thampalakamam,28.077919425206698,33.948904905218825,0.05180166841222127,77.47971558867127,11.61398616913653,20.584482477898884
MOH-Thawalama,29.629197337201827,35.09055421613641,28.350299112742597,80.68273011300595,10.843769132485066,22.621833037026406
MOH-Thihagoda,29.32756834400814,31.8512029602307,21.923534125385515,78.20767806750682,5.177186116710677,21.7028871872881
MOH-Thirappane,29.06897175384342,35.475832140032566,0.05180166841222127,72.09291554053868,12.659266965002145,19.82523946814359
MOH-Thirukkovil,29.384978395712672,33.948904905218825,1.7103216651495328,76.75175310983572,9.110780800019278,21.339555953884133
MOH-Thunnukai,28.020509373502165,33.849014336409866,0.05180166841222127,77.1885509796788,11.531476669085244,20.464923521190293
MOH-Tissamaharama,29.270057749305877,34.73384499491962,4.716389159235909,75.00466354317213,10.843769132485066,20.770947906731507
MOH-Trincomalee,28.077919425206698,33.948904905218825,0.05180166841222127,77.47971558867127,11.61398616913653,20.584482477898884
MOH-Udadumbara,25.980894121526457,32.165159017997254,0.984719166576959,73.9855364553441,12.191648946625126,18.18593393520323
MOH-Udawalwa,28.824853355351994,34.77659815836985,29.59418911029558,75.00466354317213,11.779005169239106,20.45503299922413
MOH-Udubaddawa,28.221595368964625,29.953282152860492,4.820046659031991,79.80913437331978,3.6367520434077534,21.31347212634592
MOH-Udugama,28.86788575838096,34.348467180454655,28.350299112742597,80.68273011300595,10.871304391545358,22.040716388563638
MOH-Udunuwara,27.201787742976766,34.362751531794345,0.984719166576959,68.59873640721155,14.089656279193493,17.65000339689959
MOH-Uduvil,28.113813275396744,28.840301435191083,0.05180166841222127,78.06204480665619,1.697441822248953,20.766099611650056
MOH-Uhana,28.537501467836144,34.31999836834411,0.5700891673926312,77.04291771882816,11.448967169033955,20.803140586072345
MOH-Ukuwela,31.187613802035873,38.358374284152674,0.673746667188713,67.87077392837598,14.158398149714635,20.02111058943423
MOH-Uppuveli,27.962998778799903,33.06417413727788,0.05180166841222127,77.91651345851436,10.128526336824605,20.616190327731577
MOH-Uva Paranagama,19.83339361124593,24.27380408208955,5.234676658216319,66.99728010139859,8.753207540753836,12.566759935801022
MOH-Vakarai,29.22702534627691,34.89077307851849,0.05180166841222127,74.8591321950303,11.228877650810798,20.700065832640686
MOH-Valaichchenai,28.975667851948838,34.50549515462234,0.05180166841222127,75.87825928285831,10.96758152112679,20.802170927056054
MOH-Vavunathevu,29.241302451954745,33.79197682161995,0.05180166841222127,75.7326260220077,9.083245540958988,20.95256504048268
MOH-Vavuniya,28.343654568210333,34.64813888688153,0.05180166841222127,76.31495523999263,12.452945076309135,20.46599014610821
MOH-Vavuniya North,28.307760718020287,34.57681702075193,0.05180166841222127,75.87825928285831,12.384203205787992,20.322771509402138
MOH-Vavuniya South,28.314899270859204,34.59110137209162,0.05180166841222127,76.31495523999263,12.397970835318137,20.445239443159597
MOH-Velanai,28.113813275396744,28.840301435191083,0.05180166841222127,78.06204480665619,1.697441822248953,20.766099611650056
MOH-Vellavely,28.989944957626673,33.734939306830036,0.673746667188713,77.47971558867127,9.454586429754574,21.25296540372941
MOH-Wadduwa,28.508846713482743,29.168441953728507,3.9907866606633355,80.3914635913047,1.5736294336072303,21.68795443843723
MOH-Walapane,22.411617702067833,28.383601754596523,2.954211662702516,72.09291554053868,11.737798557778254,15.285005056167583
MOH-Walallawita,29.68660738890636,34.93362613253754,4.820046659031991,79.22680515533483,10.431125355099047,22.255592826573565
MOH-Walasmulla,28.99718405346332,34.51977950596202,17.258946634561827,77.77088019766373,10.953813891596646,21.33839236306458
MOH-Walivitiya (Divithura),28.61652826405289,29.254048171197784,5.027361658624155,81.84738854897581,1.532422822146377,22.16512364035368
MOH-Warakapola,30.519706668107318,36.97419067216694,11.661441645573401,75.44146141301522,12.769311724113724,21.784047646951596
MOH-Wariyapola,30.06726317831679,36.80297823722838,0.881061666780877,68.74436966806218,13.305671613011885,19.550922932435068
MOH-Waththegama (Pathadumbara),29.988236382100045,36.88858445469766,10.106579148632171,69.47233214689773,13.622038260816472,19.70665017045129
MOH-Wattala,29.090487955357904,31.02360959764848,6.582224155565385,77.77088019766373,4.035628191263629,21.407044221417934
MOH-Weeraketiya,29.047455552328938,34.562532669412256,17.258946634561827,77.77088019766373,10.9400462620665,21.37533637158524
MOH-Weligepola,27.94148257728542,33.69208625281099,28.246641612946515,72.67524475852363,11.38012902138323,19.210766549520436
MOH-Weligama,28.954051107436626,30.7952597573512,17.051631634969663,80.97389472199842,3.856745284501327,22.186553104613697
MOH-Weerambugedara,29.959481084748916,36.8600157520183,2.435924163722106,70.05466136488265,13.622038260816472,19.853262613714378
MOH-Welikanda,30.182183824723584,35.83264125181816,0.2591166680043852,72.52971341038179,11.215110021280653,20.709471525098703
MOH-Welimada,21.82987591719494,26.51424964990568,1.295691665965205,66.70611549240613,9.248264541061564,13.77175519534496
MOH-Welioya,28.049164127855565,33.60648003534172,0.05180166841222127,77.33408232782064,11.008788132587643,20.524654516593774
MOH-Welipitiya,28.90377960857101,30.75240670333216,17.051631634969663,80.97389472199842,3.8705129140314716,22.14796067576534
MOH-Wellawaya,28.279005420669154,35.261766651074964,19.643069129871712,71.65611767069561,13.759618278988341,19.16936210952484
MOH-Wennappuwa,28.099435626721178,29.42536049670515,9.380976650059598,80.82826146114779,2.8527673772261464,21.493052976162883
MOH-Werellagama (Harispattuwa),29.334706896847056,36.26067233916455,10.106579148632171,69.47233214689773,13.663341149406909,19.277188192136318
MOH-Wilgamuwa,29.858938087017684,36.76012518320934,2.435924163722106,70.05466136488265,13.622038260816472,19.786647039295236
MOH-Wilachchiya,28.7817204093253,35.461547788692876,0.05180166841222127,74.42233432518721,13.181955501499745,20.26546466153938
MOH-Yakkalamulla,29.97385873342448,34.41988893715306,14.667509139659778,79.80913437331978,8.890691281796123,22.63647488817239
MOH-Yatawatta,28.192840071613492,35.24748229973529,0.984719166576959,70.49145923472574,13.897102020030626,18.799340228908466
MOH-Yatinuwara (Kadugannawa),27.912727279934288,34.93362613253754,11.972414144961647,71.51058632255376,13.828360149509486,18.882536972506173
MOH-Yatiyanthota,30.68489881337973,36.931437508716705,16.222371636601007,75.44146141301522,12.370435576257847,21.901958183332496
MOH-panduwasnuwara East,30.426302223215007,36.274956690504226,5.338334158012401,76.89738637068633,11.600218539606384,22.137682290192664
PORT - HEALTH OFFICE (D1 CMC),28.52322436215831,29.09712008759891,6.063936656584975,80.10029898231224,1.4086104335046543,21.62007830729691
