Province,District,moh_area,week,cases,avg_temperature_2m_mean,avg_temperature_2m_max,avg_precipitation_sum,avg_relative_humidity_2m_mean,temp_range,heat_humidity_index,week_sin,week_cos,moh_area_encoded,cases_log1p
Western Province,Colombo RDHS,MOH-Rathmalana,18,1,1.2228374358432696,0.6977213581985116,-0.4845324212952932,0.2961439006791816,-0.37774302836724266,1.7346693737106678,1.1695985146788481,-0.8224467001047189,286,0.6931471805599453
Western Province,Colombo RDHS,MOH-Rathmalana,19,12,0.9876185903075962,0.6243903752525737,1.3555096880369684,0.37913310163945935,-0.2520948780060562,1.5884040259941588,1.063341630355433,-0.9557608038979164,286,2.5649493574615367
Western Province,Colombo RDHS,MOH-Rathmalana,20,10,0.4763881732787621,-0.06816649998018845,2.42805533488865,0.874023685517655,-0.8973229478549866,1.650859266008979,0.941511463017427,-1.0755134526031995,286,2.3978952727983707
Western Province,Colombo RDHS,MOH-Rathmalana,21,11,0.5795770793083399,-0.4022281768268245,2.42805533488865,0.5685327398454745,-1.7395287881600328,1.3832893959864765,0.8058845708422643,-1.1799583829429636,286,2.4849066497880004
Western Province,Colombo RDHS,MOH-Rathmalana,22,11,0.47091403981491103,-0.3804980841411439,2.42805533488865,0.9125666826579653,-1.4440740183686946,1.6927757011907958,0.6584386993230223,-1.2675725526433546,286,2.4849066497880004
Western Province,Colombo RDHS,MOH-Rathmalana,23,14,0.503142876397007,-0.27186282987647614,0.0694326186671863,0.398909954685483,-1.1927729632891901,1.0866241475414902,0.5013239412856378,-1.3370783498202135,286,2.70805020110221
Western Province,Colombo RDHS,MOH-Rathmalana,24,3,0.6756774295730191,-0.2093949921279111,0.10847871200842944,0.2875320495423284,-1.2199393599580193,1.1333002106711418,0.33683138369392024,-1.3874622234372762,286,1.3862943611198906
Western Province,Colombo RDHS,MOH-Rathmalana,25,8,0.37304527619893113,-0.36963493894377103,2.09250358948243,0.5285389310917503,-1.3116318916617355,1.1056492761384284,0.16735969844253887,-1.417989463162603,286,2.1972245773362196
Western Province,Colombo RDHS,MOH-Rathmalana,26,12,0.38502180594606994,-0.4755553574818289,0.9284441097810667,0.5702917621557104,-1.4746397803889781,1.1706224827911071,-0.004619835680541901,-1.4282149130996422,286,2.5649493574615367
Western Province,Colombo RDHS,MOH-Rathmalana,27,23,0.3332758456076448,-0.5787609402932771,0.5331038667239456,0.6550760821745002,-1.627459081776127,1.2182345618612471,-0.17659936980362143,-1.417989463162603,286,3.1780538303479458
