Province,District,moh_area,week,cases,avg_temperature_2m_mean,avg_temperature_2m_max,avg_precipitation_sum,avg_relative_humidity_2m_mean,temp_range,heat_humidity_index,week_sin,week_cos,moh_area_encoded,cases_log1p,area_encoded,cases_lag1,cases_lag2,cases_lag3,cases_roll_mean4,cases_trend,temp_lag1,precip_lag1,humidity_lag1
Eastern Province,Trincomalee RDHS,MOH-Gomarangadawela,44,0,-0.219944453608066,0.3881084120550994,0.7722611030259444,0.9893486312511814,0.4916292086066342,0.9988329279038224,-1.1788381860399315,0.7709197310375056,95,0.0,95,0.0,0.0,0.0,0.0,0.0,-0.006607239568099,0.8064263492864168,0.6351479004530096
Eastern Province,Trincomalee RDHS,MOH-Gomarangadawela,45,0,-0.2739058980888494,-0.0654516642535786,0.0596712661581068,0.5864603287105722,0.1724074074979213,0.4619276601026447,-1.0725813017165151,0.9042338348307044,95,0.0,95,0.0,0.0,0.0,0.0,0.0,-0.219944453608066,0.7722611030259444,0.9893486312511814
Eastern Province,Trincomalee RDHS,MOH-Gomarangadawela,46,0,-0.1171926834630799,0.0051606806748159,0.3159106131116477,0.9389783957044776,0.0875040977828447,1.0561570889232583,-0.95075113437851,1.0239864835359869,95,0.0,95,0.0,0.0,0.0,0.0,0.0,-0.2739058980888494,0.0596712661581068,0.5864603287105722
Eastern Province,Trincomalee RDHS,MOH-Gomarangadawela,47,0,-0.7469962091871429,-0.9236819600463538,2.42805533488865,1.5954977233359269,-0.8871343605148909,1.084760518885422,-0.815124242203347,1.1284314138757514,95,0.0,95,0.0,0.0,0.0,0.0,0.0,-0.1171926834630799,0.3159106131116477,0.9389783957044776
Eastern Province,Trincomalee RDHS,MOH-Gomarangadawela,48,0,-0.8154477147514618,-1.5239040022469077,2.42805533488865,1.3202808427758292,-1.885554113201407,0.6918236201146226,-0.6676783706841042,1.2160455835761432,95,0.0,95,0.0,0.0,0.0,0.0,0.0,-0.7469962091871429,2.42805533488865,1.5954977233359269
Eastern Province,Trincomalee RDHS,MOH-Gomarangadawela,49,0,0.0223679151457381,-0.1333491734553633,-0.9970111152023752,0.022116824475732,-0.1366258062706958,0.108483498521652,-0.5105636126467208,1.2855513807530017,95,0.0,95,0.0,0.0,0.0,0.0,0.0,-0.8154477147514618,2.42805533488865,1.3202808427758292
Eastern Province,Trincomalee RDHS,MOH-Gomarangadawela,50,0,-0.5425308666230731,-0.7770237964454115,0.4867370152402399,0.8876432663096172,-0.8497793765059678,0.5126110487760407,-0.3460710550550033,1.335935254370064,95,0.0,95,0.0,0.0,0.0,0.0,0.0,0.0223679151457381,-0.9970111152023752,0.022116824475732
Eastern Province,Trincomalee RDHS,MOH-Gomarangadawela,51,0,-0.4269233275085326,-0.5896240854906513,2.42805533488865,1.2426117471768967,-0.7003594404702735,1.0573600768358655,-0.1765993698036225,1.3664624940953911,95,0.0,95,0.0,0.0,0.0,0.0,0.0,-0.5425308666230731,0.4867370152402399,0.8876432663096172
Eastern Province,Trincomalee RDHS,MOH-Gomarangadawela,52,0,-0.470090496111865,-0.4049430125534343,-0.667560428647119,0.6884711276760135,-0.065315203604304,0.3634284386858805,-0.0046198356805405,1.3766879440324302,95,0.0,95,0.0,0.0,0.0,0.0,0.0,-0.4269233275085326,2.42805533488865,1.2426117471768967
Eastern Province,Trincomalee RDHS,MOH-Gomarangadawela,53,0,-0.9175288787098588,-1.29033307248511,1.9948883561293225,1.8264794272198288,-1.5340692445752508,1.1389557749526522,0.1673596984425389,1.3664624940953911,95,0.0,95,0.0,0.0,0.0,0.0,0.0,-0.470090496111865,-0.667560428647119,0.6884711276760135
Eastern Province,Trincomalee RDHS,MOH-Gomarangadawela,54,0,-0.7928259327238915,-0.9101039791223696,-0.745652444503374,-0.3454952366435778,-0.5033911787284258,-1.1665367282655608,0.3368313836939197,1.3359352543700642,95,0.0,95,0.0,0.0,0.0,0.0,0.0,-0.9175288787098588,1.9948883561293225,1.8264794272198288
Eastern Province,Trincomalee RDHS,MOH-Gomarangadawela,55,3,-0.8185523730227017,-1.2984813819558745,2.3389819255793545,0.9896943270327524,-1.3014480586787762,0.3148894308449945,0.5013239412856374,1.2855513807530017,95,1.3862943611198906,95,0.0,0.0,0.0,0.0,0.0,-0.7928259327238915,-0.745652444503374,-0.3454952366435778
Eastern Province,Trincomalee RDHS,MOH-Gomarangadawela,56,0,-0.9008978452824772,-1.2441618536780723,0.3915622054275173,1.18997852318056,-1.348986875670657,0.4453799771625163,0.6584386993230208,1.2160455835761437,95,0.0,95,3.0,0.0,0.0,0.75,3.0,-0.8185523730227017,2.3389819255793545,0.9896943270327524
Eastern Province,Trincomalee RDHS,MOH-Gomarangadawela,57,0,-0.639813470757442,-0.8639327603153322,-0.5431013904809266,-0.189454547190798,-0.8599679638460618,-0.8317172042534517,0.8058845708422637,1.128431413875752,95,0.0,95,0.0,3.0,0.0,0.75,-3.0,-0.9008978452824772,0.3915622054275173,1.18997852318056
